RecordID_Int,ParcelNumber,SaleDate,SaleAmount,BookPage
5731,160023000,2011-03-29T00:00:00.000Z,0,2011:1205
5732,160023000,1956-01-01T00:00:00.000Z,24000,189:147
5733,160024000,1962-12-05T00:00:00.000Z,40000,236:271
5734,160024000,1984-08-13T00:00:00.000Z,3702,453:868
5735,160025000,2004-04-15T00:00:00.000Z,0,968:425
5736,160025000,1991-07-19T00:00:00.000Z,117000,563:158
5737,160025000,2004-04-09T00:00:00.000Z,329000,967:480
5738,160025000,1989-10-03T00:00:00.000Z,0,0:0
5739,160025100,2009-09-17T00:00:00.000Z,0,W2009:6492
5740,160025100,2010-01-14T00:00:00.000Z,0,2010:177
5741,160025100,1984-08-13T00:00:00.000Z,3702,320:30
5742,160025100,1970-09-25T00:00:00.000Z,28000,0:0
5743,160026000,2006-01-09T00:00:00.000Z,0,1065:112
5744,160026000,2003-03-03T00:00:00.000Z,0,893:545
5745,160026000,1992-07-01T00:00:00.000Z,128750,583:396
5746,160026000,2006-01-09T00:00:00.000Z,0,1065:108
5747,160026000,1988-08-23T00:00:00.000Z,120000,0:0
5748,160027000,2004-05-26T00:00:00.000Z,0,WB47:769
5749,160027000,1976-06-01T00:00:00.000Z,33000,374:211
5750,160028000,1976-06-01T00:00:00.000Z,33000,374:211
5751,160028000,2004-05-26T00:00:00.000Z,0,WB47:769
5752,160029000,2014-03-06T00:00:00.000Z,0,2014:719
5753,160029000,1953-12-29T00:00:00.000Z,2200,0:0
5754,160029000,2007-11-07T00:00:00.000Z,0,1166:46
5755,160029000,1994-07-05T00:00:00.000Z,0,634:603
5756,16003,1900-01-01T00:00:00.000Z,0,0:0
5757,160030000,1990-07-12T00:00:00.000Z,0,WB33:172
5758,160030000,2011-12-01T00:00:00.000Z,0,2011:4243
5759,160030000,1989-06-29T00:00:00.000Z,0,WB32:255
5760,160031000,1965-10-01T00:00:00.000Z,30000,270:92
5761,160031000,2012-11-09T00:00:00.000Z,0,W2012:391
5762,160032000,2012-03-30T00:00:00.000Z,450000,2012:1304
5763,160032000,1998-09-22T00:00:00.000Z,208000,733:596
5764,160032000,2013-05-14T00:00:00.000Z,0,2013:2235
5765,160032000,1991-01-07T00:00:00.000Z,100000,552:774
5766,160032000,1988-05-31T00:00:00.000Z,140000,0:0
5767,160033000,1992-11-25T00:00:00.000Z,0,592:422
5768,160033000,1986-12-10T00:00:00.000Z,90400,0:0
5769,160033000,2003-01-16T00:00:00.000Z,0,887:67
5770,160034000,2014-02-12T00:00:00.000Z,0,W2014:63
5771,160034000,1984-03-16T00:00:00.000Z,0,448:339
5772,160034000,2014-02-10T00:00:00.000Z,0,2014:457
5773,160034000,1995-11-01T00:00:00.000Z,0,661:735
5774,160035000,2007-01-26T00:00:00.000Z,0,1125:55
5775,160035000,1997-11-06T00:00:00.000Z,0,169:163
5776,160035000,1998-07-24T00:00:00.000Z,200000,727:609
5777,160035000,1953-01-23T00:00:00.000Z,12000,0:0
5778,160036000,1964-04-17T00:00:00.000Z,0,WB10:140
5779,160036000,1984-02-27T00:00:00.000Z,130000,447:589
5780,160037000,2004-12-29T00:00:00.000Z,0,1009:946
5781,160037000,1987-12-28T00:00:00.000Z,0,WB 31:37
5782,160037000,2001-01-11T00:00:00.000Z,500,798:274
5783,160037000,1999-10-04T00:00:00.000Z,837500,766:829
5784,160037000,1984-08-09T00:00:00.000Z,0,453:794
5785,160038000,1991-10-24T00:00:00.000Z,0,568:113
5786,160038000,1990-07-05T00:00:00.000Z,215000,545:336
5787,160038000,2013-07-02T00:00:00.000Z,0,2013:3185
5788,160039000,1976-08-31T00:00:00.000Z,55000,378:133
5789,16004,1900-01-01T00:00:00.000Z,0,0:0
5790,160040000,2013-11-14T00:00:00.000Z,0,2013:5545
5791,160040000,1987-02-24T00:00:00.000Z,0,491:172
5792,160040000,2013-11-14T00:00:00.000Z,0,2013:5544
5793,160040000,1979-06-08T00:00:00.000Z,0,402:670
5794,160040100,1990-02-09T00:00:00.000Z,0,539:396
5795,160040100,1994-09-09T00:00:00.000Z,188000,638:852
5796,160040200,1999-09-30T00:00:00.000Z,230000,766:578
5797,160040200,1999-12-29T00:00:00.000Z,0,772:439
5798,160040200,1994-05-23T00:00:00.000Z,190000,631:80
5799,160040200,1992-05-19T00:00:00.000Z,180000,0:0
5800,160041000,2012-11-09T00:00:00.000Z,0,W2012:391
5801,160041000,1956-10-12T00:00:00.000Z,6000,195:10
5802,160042000,2007-08-16T00:00:00.000Z,0,1156:42
5803,160042000,2007-07-30T00:00:00.000Z,360000,1153:117
5804,160042000,1994-08-16T00:00:00.000Z,88500,0:0
5805,160042000,1994-05-24T00:00:00.000Z,102250,631:204
5806,160043000,1994-09-02T00:00:00.000Z,165000,638:509
5807,160043000,1980-02-29T00:00:00.000Z,114000,0:0
5808,160043000,2005-06-27T00:00:00.000Z,0,1035:757
5809,160043100,2004-08-25T00:00:00.000Z,229000,992:758
5810,160043100,1972-12-14T00:00:00.000Z,25000,342:140
5811,160043100,2005-10-26T00:00:00.000Z,340000,1053:430
5812,160043100,2005-09-29T00:00:00.000Z,0,1049:126
5813,160043100,2004-08-19T00:00:00.000Z,0,WB47:929
5814,160043200,1988-08-18T00:00:00.000Z,65000,517:5
5815,160043200,1979-08-13T00:00:00.000Z,0,WB23:531
5816,160043300,2005-12-16T00:00:00.000Z,235000,1062:87
5817,160043300,1968-12-17T00:00:00.000Z,22500,304:78
5818,160043400,2005-09-29T00:00:00.000Z,0,1049:126
5819,160043400,1991-01-16T00:00:00.000Z,111702,553:426
5820,160043400,1986-07-30T00:00:00.000Z,0,0:0
5821,160043500,1994-05-16T00:00:00.000Z,1,630:350
5822,160043500,2003-04-07T00:00:00.000Z,0,900:126
5823,160043500,1984-09-17T00:00:00.000Z,82500,0:0
5824,160043600,1976-12-01T00:00:00.000Z,60000,0:0
5825,160043600,2005-07-25T00:00:00.000Z,0,1039:958
5826,160043600,1992-03-04T00:00:00.000Z,0,575:146
5827,160043600,2015-09-28T00:00:00.000Z,406000,2015:3619
5828,160044000,2005-07-06T00:00:00.000Z,335000,1037:513
5829,160044000,2005-07-06T00:00:00.000Z,0,1037:510
5830,160044000,1990-11-07T00:00:00.000Z,0,550:819
5831,160044000,1990-03-20T00:00:00.000Z,0,0:0
5832,160045000,1995-12-27T00:00:00.000Z,0,664:565
5833,160045000,2014-03-28T00:00:00.000Z,0,2014:983
5834,160045000,2009-02-17T00:00:00.000Z,0,2009:483
5835,160045000,2005-07-29T00:00:00.000Z,265000,1040:945
5836,160045000,1991-07-01T00:00:00.000Z,70000,0:0
5837,160046000,2014-03-28T00:00:00.000Z,0,2014:984
5838,160046000,2002-05-29T00:00:00.000Z,232000,854:238
5839,160046000,2009-02-17T00:00:00.000Z,0,2009:484
5840,160046000,1997-12-15T00:00:00.000Z,138000,708:384
5841,160046000,1991-09-20T00:00:00.000Z,97000,0:0
5842,160047000,1978-05-23T00:00:00.000Z,50000,392:621
5843,160047000,2016-06-15T00:00:00.000Z,360000,2016:2180
5844,160047000,1994-09-30T00:00:00.000Z,136000,640:396
5845,160048000,2013-09-27T00:00:00.000Z,335000,2013:4829
5846,160048000,2013-09-12T00:00:00.000Z,0,2013:4554
5847,160048000,2013-09-13T00:00:00.000Z,0,2013:4585
5848,160048000,2003-11-13T00:00:00.000Z,0,WB47:443
5849,160048000,1980-12-02T00:00:00.000Z,71000,416:239
5850,16005,1900-01-01T00:00:00.000Z,0,0:0
5851,160050000,2004-10-05T00:00:00.000Z,0,998:931
5852,160050000,1977-09-01T00:00:00.000Z,65000,387:564
5853,160052000,1986-12-23T00:00:00.000Z,74800,488:396
5854,160052000,1988-04-06T00:00:00.000Z,87000,509:629
5855,160053000,1998-11-25T00:00:00.000Z,0,739:44
5856,160053000,1983-06-24T00:00:00.000Z,85000,0:0
5857,160053000,1989-04-07T00:00:00.000Z,127500,526:586
5858,160054000,1976-12-03T00:00:00.000Z,215000,380:547
5859,160054000,2013-05-01T00:00:00.000Z,0,2013:1972
5860,160055000,1983-01-31T00:00:00.000Z,175000,435:236
5861,160055100,2007-06-01T00:00:00.000Z,350000,1144:91
5862,160055100,1977-05-12T00:00:00.000Z,30000,0:0
5863,160055100,2007-09-05T00:00:00.000Z,0,1158:450
5864,160055100,1991-12-27T00:00:00.000Z,0,571:667
5865,160056000,2000-01-07T00:00:00.000Z,200000,772:938
5866,160056000,1989-01-17T00:00:00.000Z,135000,0:0
5867,160056000,1993-04-07T00:00:00.000Z,0,599:771
5868,160057000,2012-08-16T00:00:00.000Z,0,2012:3647
5869,160057000,2004-10-14T00:00:00.000Z,0,1000:27
5870,160057000,1998-03-03T00:00:00.000Z,0,713:828
5871,160057000,1993-10-27T00:00:00.000Z,0,615:158
5872,160057000,1986-10-24T00:00:00.000Z,61000,0:0
5873,160058000,2005-11-02T00:00:00.000Z,321250,1054:479
5874,160058000,2005-09-29T00:00:00.000Z,0,1049:126
5875,160058000,1985-12-13T00:00:00.000Z,63000,0:0
5876,160058000,2006-06-07T00:00:00.000Z,0,1087:872
5877,160058000,1991-01-15T00:00:00.000Z,98000,553:410
5878,160059000,1989-04-06T00:00:00.000Z,85107,526:505
5879,160059000,2016-06-14T00:00:00.000Z,0,2016:2158
5880,160059000,1979-06-01T00:00:00.000Z,120000,402:473
5881,16006,1900-01-01T00:00:00.000Z,0,0:0
5882,160060000,1995-11-27T00:00:00.000Z,18000,663:118
5883,160060000,2015-06-03T00:00:00.000Z,261300,2015:1848
5884,160060000,2011-11-23T00:00:00.000Z,220000,2011:4152
5885,160060000,1991-11-27T00:00:00.000Z,80000,570:312
5886,160061000,1994-06-10T00:00:00.000Z,97500,632:728
5887,160061000,1997-06-30T00:00:00.000Z,107000,697:391
5888,160061000,2016-06-14T00:00:00.000Z,0,2016:2158
5889,160062000,1989-04-19T00:00:00.000Z,85107,527:147
5890,160062000,2016-06-14T00:00:00.000Z,0,2016:2158
5891,160062000,1979-06-01T00:00:00.000Z,120000,0:0
5892,160063000,1994-03-31T00:00:00.000Z,0,626:856
5893,160063000,2015-12-17T00:00:00.000Z,0,2015:4654
